Code Domaine,Domaine,Code Pays,Pays,Code Élément,Élément,Code Produit,Produit,Code Année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires","28","Myanmar","511","Population totale","2501","Population","2013","2013","1000 personnes","53259","","Donnée officielle"
"FBS","Bilans Alimentaires","147","Namibie","511","Population totale","2501","Population","2012","2012","1000 personnes","2259","","Donnée officielle"
"FBS","Bilans Alimentaires","147","Namibie","511","Population totale","2501","Population","2013","2013","1000 personnes","2303","","Donnée officielle"
"FBS","Bilans Alimentaires","149","Népal","511","Population totale","2501","Population","2012","2012","1000 personnes","27474","","Donnée officielle"
"FBS","Bilans Alimentaires","149","Népal","511","Population totale","2501","Population","2013","2013","1000 personnes","27797","","Donnée officielle"
"FBS","Bilans Alimentaires","157","Nicaragua","511","Population totale","2501","Population","2012","2012","1000 personnes","5992","","Donnée officielle"
"FBS","Bilans Alimentaires","157","Nicaragua","511","Population totale","2501","Population","2013","2013","1000 personnes","6080","","Donnée officielle"
"FBS","Bilans Alimentaires","158","Niger","511","Population totale","2501","Population","2012","2012","1000 personnes","17157","","Donnée officielle"
"FBS","Bilans Alimentaires","158","Niger","511","Population totale","2501","Population","2013","2013","1000 personnes","17831","","Donnée officielle"
"FBS","Bilans Alimentaires","159","Nigéria","511","Population totale","2501","Population","2012","2012","1000 personnes","168834","","Donnée officielle"
"FBS","Bilans Alimentaires","159","Nigéria","511","Population totale","2501","Population","2013","2013","1000 personnes","173615","","Donnée officielle"
"FBS","Bilans Alimentaires","162","Norvège","511","Population totale","2501","Population","2012","2012","1000 personnes","4994","","Donnée officielle"
"FBS","Bilans Alimentaires","162","Norvège","511","Population totale","2501","Population","2013","2013","1000 personnes","5043","","Donnée officielle"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","511","Population totale","2501","Population","2012","2012","1000 personnes","253","","Donnée officielle"
"FBS","Bilans Alimentaires","153","Nouvelle-Calédonie","511","Population totale","2501","Population","2013","2013","1000 personnes","256","","Donnée officielle"
"FBS","Bilans Alimentaires","156","Nouvelle-Zélande","511","Population totale","2501","Population","2012","2012","1000 personnes","4460","","Donnée officielle"
"FBS","Bilans Alimentaires","156","Nouvelle-Zélande","511","Population totale","2501","Population","2013","2013","1000 personnes","4506","","Donnée officielle"
"FBS","Bilans Alimentaires","221","Oman","511","Population totale","2501","Population","2012","2012","1000 personnes","3314","","Donnée officielle"
"FBS","Bilans Alimentaires","221","Oman","511","Population totale","2501","Population","2013","2013","1000 personnes","3632","","Donnée officielle"
"FBS","Bilans Alimentaires","226","Ouganda","511","Population totale","2501","Population","2012","2012","1000 personnes","36346","","Donnée officielle"
"FBS","Bilans Alimentaires","226","Ouganda","511","Population totale","2501","Population","2013","2013","1000 personnes","37579","","Donnée officielle"
"FBS","Bilans Alimentaires","235","Ouzbékistan","511","Population totale","2501","Population","2012","2012","1000 personnes","28541","","Donnée officielle"
"FBS","Bilans Alimentaires","235","Ouzbékistan","511","Population totale","2501","Population","2013","2013","1000 personnes","28934","","Donnée officielle"
"FBS","Bilans Alimentaires","165","Pakistan","511","Population totale","2501","Population","2012","2012","1000 personnes","179160","","Donnée officielle"
"FBS","Bilans Alimentaires","165","Pakistan","511","Population totale","2501","Population","2013","2013","1000 personnes","182143","","Donnée officielle"
"FBS","Bilans Alimentaires","166","Panama","511","Population totale","2501","Population","2012","2012","1000 personnes","3802","","Donnée officielle"
"FBS","Bilans Alimentaires","166","Panama","511","Population totale","2501","Population","2013","2013","1000 personnes","3864","","Donnée officielle"
"FBS","Bilans Alimentaires","169","Paraguay","511","Population totale","2501","Population","2012","2012","1000 personnes","6687","","Donnée officielle"
"FBS","Bilans Alimentaires","169","Paraguay","511","Population totale","2501","Population","2013","2013","1000 personnes","6802","","Donnée officielle"
"FBS","Bilans Alimentaires","150","Pays-Bas","511","Population totale","2501","Population","2012","2012","1000 personnes","16714","","Donnée officielle"
"FBS","Bilans Alimentaires","150","Pays-Bas","511","Population totale","2501","Population","2013","2013","1000 personnes","16759","","Donnée officielle"
"FBS","Bilans Alimentaires","170","Pérou","511","Population totale","2501","Population","2012","2012","1000 personnes","29988","","Donnée officielle"
"FBS","Bilans Alimentaires","170","Pérou","511","Population totale","2501","Population","2013","2013","1000 personnes","30376","","Donnée officielle"
"FBS","Bilans Alimentaires","171","Philippines","511","Population totale","2501","Population","2012","2012","1000 personnes","96707","","Donnée officielle"
"FBS","Bilans Alimentaires","171","Philippines","511","Population totale","2501","Population","2013","2013","1000 personnes","98394","","Donnée officielle"
"FBS","Bilans Alimentaires","173","Pologne","511","Population totale","2501","Population","2012","2012","1000 personnes","38211","","Donnée officielle"
"FBS","Bilans Alimentaires","173","Pologne","511","Population totale","2501","Population","2013","2013","1000 personnes","38217","","Donnée officielle"
"FBS","Bilans Alimentaires","70","Polynésie française","511","Population totale","2501","Population","2012","2012","1000 personnes","274","","Donnée officielle"
"FBS","Bilans Alimentaires","70","Polynésie française","511","Population totale","2501","Population","2013","2013","1000 personnes","277","","Donnée officielle"
"FBS","Bilans Alimentaires","174","Portugal","511","Population totale","2501","Population","2012","2012","1000 personnes","10604","","Donnée officielle"
"FBS","Bilans Alimentaires","174","Portugal","511","Population totale","2501","Population","2013","2013","1000 personnes","10608","","Donnée officielle"
"FBS","Bilans Alimentaires","37","République centrafricaine","511","Population totale","2501","Population","2012","2012","1000 personnes","4525","","Donnée officielle"
"FBS","Bilans Alimentaires","37","République centrafricaine","511","Population totale","2501","Population","2013","2013","1000 personnes","4616","","Donnée officielle"
"FBS","Bilans Alimentaires","117","République de Corée","511","Population totale","2501","Population","2012","2012","1000 personnes","49003","","Donnée officielle"
"FBS","Bilans Alimentaires","117","République de Corée","511","Population totale","2501","Population","2013","2013","1000 personnes","49263","","Donnée officielle"
"FBS","Bilans Alimentaires","146","République de Moldova","511","Population totale","2501","Population","2012","2012","1000 personnes","3514","","Donnée officielle"
"FBS","Bilans Alimentaires","146","République de Moldova","511","Population totale","2501","Population","2013","2013","1000 personnes","3487","","Donnée officielle"
"FBS","Bilans Alimentaires","120","République démocratique populaire lao","511","Population totale","2501","Population","2012","2012","1000 personnes","6646","","Donnée officielle"
"FBS","Bilans Alimentaires","120","République démocratique populaire lao","511","Population totale","2501","Population","2013","2013","1000 personnes","6770","","Donnée officielle"
"FBS","Bilans Alimentaires","56","République dominicaine","511","Population totale","2501","Population","2012","2012","1000 personnes","10277","","Donnée officielle"
"FBS","Bilans Alimentaires","56","République dominicaine","511","Population totale","2501","Population","2013","2013","1000 personnes","10404","","Donnée officielle"
"FBS","Bilans Alimentaires","116","République populaire démocratique de Corée","511","Population totale","2501","Population","2012","2012","1000 personnes","24763","","Donnée officielle"
"FBS","Bilans Alimentaires","116","République populaire démocratique de Corée","511","Population totale","2501","Population","2013","2013","1000 personnes","24895","","Donnée officielle"
"FBS","Bilans Alimentaires","215","République-Unie de Tanzanie","511","Population totale","2501","Population","2012","2012","1000 personnes","47783","","Donnée officielle"
"FBS","Bilans Alimentaires","215","République-Unie de Tanzanie","511","Population totale","2501","Population","2013","2013","1000 personnes","49253","","Donnée officielle"
"FBS","Bilans Alimentaires","183","Roumanie","511","Population totale","2501","Population","2012","2012","1000 personnes","21755","","Donnée officielle"
"FBS","Bilans Alimentaires","183","Roumanie","511","Population totale","2501","Population","2013","2013","1000 personnes","21699","","Donnée officielle"
"FBS","Bilans Alimentaires","229","Royaume-Uni","511","Population totale","2501","Population","2012","2012","1000 personnes","63030","","Donnée officielle"
"FBS","Bilans Alimentaires","229","Royaume-Uni","511","Population totale","2501","Population","2013","2013","1000 personnes","63384","","Donnée officielle"
"FBS","Bilans Alimentaires","184","Rwanda","511","Population totale","2501","Population","2012","2012","1000 personnes","11458","","Donnée officielle"
"FBS","Bilans Alimentaires","184","Rwanda","511","Population totale","2501","Population","2013","2013","1000 personnes","11777","","Donnée officielle"
"FBS","Bilans Alimentaires","189","Sainte-Lucie","511","Population totale","2501","Population","2012","2012","1000 personnes","181","","Donnée officielle"
"FBS","Bilans Alimentaires","189","Sainte-Lucie","511","Population totale","2501","Population","2013","2013","1000 personnes","182","","Donnée officielle"
"FBS","Bilans Alimentaires","188","Saint-Kitts-et-Nevis","511","Population totale","2501","Population","2012","2012","1000 personnes","54","","Donnée officielle"
"FBS","Bilans Alimentaires","188","Saint-Kitts-et-Nevis","511","Population totale","2501","Population","2013","2013","1000 personnes","54","","Donnée officielle"
"FBS","Bilans Alimentaires","191","Saint-Vincent-et-les Grenadines","511","Population totale","2501","Population","2012","2012","1000 personnes","109","","Donnée officielle"
"FBS","Bilans Alimentaires","191","Saint-Vincent-et-les Grenadines","511","Population totale","2501","Population","2013","2013","1000 personnes","109","","Donnée officielle"
"FBS","Bilans Alimentaires","244","Samoa","511","Population totale","2501","Population","2012","2012","1000 personnes","189","","Donnée officielle"
"FBS","Bilans Alimentaires","244","Samoa","511","Population totale","2501","Population","2013","2013","1000 personnes","190","","Donnée officielle"
"FBS","Bilans Alimentaires","193","Sao Tomé-et-Principe","511","Population totale","2501","Population","2012","2012","1000 personnes","188","","Donnée officielle"
"FBS","Bilans Alimentaires","193","Sao Tomé-et-Principe","511","Population totale","2501","Population","2013","2013","1000 personnes","193","","Donnée officielle"
"FBS","Bilans Alimentaires","195","Sénégal","511","Population totale","2501","Population","2012","2012","1000 personnes","13726","","Donnée officielle"
"FBS","Bilans Alimentaires","195","Sénégal","511","Population totale","2501","Population","2013","2013","1000 personnes","14133","","Donnée officielle"
"FBS","Bilans Alimentaires","272","Serbie","511","Population totale","2501","Population","2012","2012","1000 personnes","9553","","Donnée officielle"
"FBS","Bilans Alimentaires","272","Serbie","511","Population totale","2501","Population","2013","2013","1000 personnes","9511","","Donnée officielle"
"FBS","Bilans Alimentaires","197","Sierra Leone","511","Population totale","2501","Population","2012","2012","1000 personnes","5979","","Donnée officielle"
"FBS","Bilans Alimentaires","197","Sierra Leone","511","Population totale","2501","Population","2013","2013","1000 personnes","6092","","Donnée officielle"
"FBS","Bilans Alimentaires","199","Slovaquie","511","Population totale","2501","Population","2012","2012","1000 personnes","5446","","Donnée officielle"
"FBS","Bilans Alimentaires","199","Slovaquie","511","Population totale","2501","Population","2013","2013","1000 personnes","5450","","Donnée officielle"
"FBS","Bilans Alimentaires","198","Slovénie","511","Population totale","2501","Population","2012","2012","1000 personnes","2068","","Donnée officielle"
"FBS","Bilans Alimentaires","198","Slovénie","511","Population totale","2501","Population","2013","2013","1000 personnes","2072","","Donnée officielle"
"FBS","Bilans Alimentaires","276","Soudan","511","Population totale","2501","Population","2012","2012","1000 personnes","37195","","Donnée officielle"
"FBS","Bilans Alimentaires","276","Soudan","511","Population totale","2501","Population","2013","2013","1000 personnes","37964","","Donnée officielle"
"FBS","Bilans Alimentaires","38","Sri Lanka","511","Population totale","2501","Population","2012","2012","1000 personnes","21098","","Donnée officielle"
"FBS","Bilans Alimentaires","38","Sri Lanka","511","Population totale","2501","Population","2013","2013","1000 personnes","21273","","Donnée officielle"
"FBS","Bilans Alimentaires","210","Suède","511","Population totale","2501","Population","2012","2012","1000 personnes","9511","","Donnée officielle"
"FBS","Bilans Alimentaires","210","Suède","511","Population totale","2501","Population","2013","2013","1000 personnes","9571","","Donnée officielle"
"FBS","Bilans Alimentaires","211","Suisse","511","Population totale","2501","Population","2012","2012","1000 personnes","7997","","Donnée officielle"
"FBS","Bilans Alimentaires","211","Suisse","511","Population totale","2501","Population","2013","2013","1000 personnes","8078","","Donnée officielle"
"FBS","Bilans Alimentaires","207","Suriname","511","Population totale","2501","Population","2012","2012","1000 personnes","535","","Donnée officielle"
"FBS","Bilans Alimentaires","207","Suriname","511","Population totale","2501","Population","2013","2013","1000 personnes","539","","Donnée officielle"
"FBS","Bilans Alimentaires","209","Eswatini","511","Population totale","2501","Population","2012","2012","1000 personnes","1231","","Donnée officielle"
"FBS","Bilans Alimentaires","209","Eswatini","511","Population totale","2501","Population","2013","2013","1000 personnes","1250","","Donnée officielle"
"FBS","Bilans Alimentaires","208","Tadjikistan","511","Population totale","2501","Population","2012","2012","1000 personnes","8009","","Donnée officielle"
"FBS","Bilans Alimentaires","208","Tadjikistan","511","Population totale","2501","Population","2013","2013","1000 personnes","8208","","Donnée officielle"
"FBS","Bilans Alimentaires","39","Tchad","511","Population totale","2501","Population","2012","2012","1000 personnes","12448","","Donnée officielle"
"FBS","Bilans Alimentaires","39","Tchad","511","Population totale","2501","Population","2013","2013","1000 personnes","12825","","Donnée officielle"
"FBS","Bilans Alimentaires","167","Tchéquie (la)","511","Population totale","2501","Population","2012","2012","1000 personnes","10660","","Donnée officielle"
"FBS","Bilans Alimentaires","167","Tchéquie (la)","511","Population totale","2501","Population","2013","2013","1000 personnes","10702","","Donnée officielle"
"FBS","Bilans Alimentaires","216","Thaïlande","511","Population totale","2501","Population","2012","2012","1000 personnes","66785","","Donnée officielle"
"FBS","Bilans Alimentaires","216","Thaïlande","511","Population totale","2501","Population","2013","2013","1000 personnes","67011","","Donnée officielle"
"FBS","Bilans Alimentaires","176","Timor-Leste","511","Population totale","2501","Population","2012","2012","1000 personnes","1114","","Donnée officielle"
"FBS","Bilans Alimentaires","176","Timor-Leste","511","Population totale","2501","Population","2013","2013","1000 personnes","1133","","Donnée officielle"
"FBS","Bilans Alimentaires","217","Togo","511","Population totale","2501","Population","2012","2012","1000 personnes","6643","","Donnée officielle"
"FBS","Bilans Alimentaires","217","Togo","511","Population totale","2501","Population","2013","2013","1000 personnes","6817","","Donnée officielle"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","511","Population totale","2501","Population","2012","2012","1000 personnes","1337","","Donnée officielle"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","511","Population totale","2501","Population","2013","2013","1000 personnes","1341","","Donnée officielle"
"FBS","Bilans Alimentaires","222","Tunisie","511","Population totale","2501","Population","2012","2012","1000 personnes","10875","","Donnée officielle"
"FBS","Bilans Alimentaires","222","Tunisie","511","Population totale","2501","Population","2013","2013","1000 personnes","10997","","Donnée officielle"
"FBS","Bilans Alimentaires","213","Turkménistan","511","Population totale","2501","Population","2012","2012","1000 personnes","5173","","Donnée officielle"
"FBS","Bilans Alimentaires","213","Turkménistan","511","Population totale","2501","Population","2013","2013","1000 personnes","5240","","Donnée officielle"
"FBS","Bilans Alimentaires","223","Turquie","511","Population totale","2501","Population","2012","2012","1000 personnes","73997","","Donnée officielle"
"FBS","Bilans Alimentaires","223","Turquie","511","Population totale","2501","Population","2013","2013","1000 personnes","74933","","Donnée officielle"
"FBS","Bilans Alimentaires","230","Ukraine","511","Population totale","2501","Population","2012","2012","1000 personnes","45530","","Donnée officielle"
"FBS","Bilans Alimentaires","230","Ukraine","511","Population totale","2501","Population","2013","2013","1000 personnes","45239","","Donnée officielle"
"FBS","Bilans Alimentaires","234","Uruguay","511","Population totale","2501","Population","2012","2012","1000 personnes","3395","","Donnée officielle"
"FBS","Bilans Alimentaires","234","Uruguay","511","Population totale","2501","Population","2013","2013","1000 personnes","3407","","Donnée officielle"
"FBS","Bilans Alimentaires","155","Vanuatu","511","Population totale","2501","Population","2012","2012","1000 personnes","247","","Donnée officielle"
"FBS","Bilans Alimentaires","155","Vanuatu","511","Population totale","2501","Population","2013","2013","1000 personnes","253","","Donnée officielle"
"FBS","Bilans Alimentaires","236","Venezuela (République bolivarienne du)","511","Population totale","2501","Population","2012","2012","1000 personnes","29955","","Donnée officielle"
"FBS","Bilans Alimentaires","236","Venezuela (République bolivarienne du)","511","Population totale","2501","Population","2013","2013","1000 personnes","30405","","Donnée officielle"
"FBS","Bilans Alimentaires","237","Viet Nam","511","Population totale","2501","Population","2012","2012","1000 personnes","90796","","Donnée officielle"
"FBS","Bilans Alimentaires","237","Viet Nam","511","Population totale","2501","Population","2013","2013","1000 personnes","91680","","Donnée officielle"
"FBS","Bilans Alimentaires","249","Yémen","511","Population totale","2501","Population","2012","2012","1000 personnes","23852","","Donnée officielle"
"FBS","Bilans Alimentaires","249","Yémen","511","Population totale","2501","Population","2013","2013","1000 personnes","24407","","Donnée officielle"
"FBS","Bilans Alimentaires","251","Zambie","511","Population totale","2501","Population","2012","2012","1000 personnes","14075","","Donnée officielle"
"FBS","Bilans Alimentaires","251","Zambie","511","Population totale","2501","Population","2013","2013","1000 personnes","14539","","Donnée officielle"
"FBS","Bilans Alimentaires","181","Zimbabwe","511","Population totale","2501","Population","2012","2012","1000 personnes","13724","","Donnée officielle"
"FBS","Bilans Alimentaires","181","Zimbabwe","511","Population totale","2501","Population","2013","2013","1000 personnes","14150","","Donnée officielle"
"FBS","Bilans Alimentaires","351","Chine","511","Population totale","2501","Population","2012","2012","1000 personnes","1408042","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Bilans Alimentaires","351","Chine","511","Population totale","2501","Population","2013","2013","1000 personnes","1416667","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
